index,green_building,indoor_environmental,green_buildings,environment,greenstar,physical_environment,air_quality,energy,environmental,ventilation,fresh_air,air,environment_characteristics,green_space,environment_relates,pollution,air_pollution,environmental_variables,pollution_data,environment_swb,landscape,greener,green_infrastructure,green_interventions,green_spaces,impact_green,vegetation,green_avenues,natural_green,greenery,environment_semi,urban_vegetation,greenspace,streetscape_greenness,exposure_green,greenness,green_environments,historic_environments,natural_environments,green_modern,microclimate,natural_environment,exercise_environment,environmental_stressors,sunlight,road_environment,microclimate_environments,environment_elements,social_environment,environment_work,work_environment,green_areas,humidity,personal_environmental,home_environment,different_environments,environment_specific,technological_environmental,technologicalenvironmental,human_environmental,retail_environment,environment_aspects,greenery_sky,environmental_category,climate,environmental_factors,stagnant_air,environment_design,environment_physical,overall_environmental,environmental_aesthetics,environment_features,living_environment,greenspaces,environmental_degradation,environment_factors,related_air,green_exposure,vegetation_coverage,view_green,environment_assessments,human_environment,green_coverage,campus_environments,campus_environment,landscape_design,restorative_environment,restorative_environments,therapeutic_landscape,environment_airports,environmental_exposures,natural_environmental,environment_variables
urban_planners,0.22915533185005188,0.15417437255382538,0.1460283249616623,0.13954006135463715,0.1065431758761406,0.10916045308113098,0.16622799634933472,0.27898406982421875,0.12187916040420532,0.22438573837280273,0.14837917685508728,0.08406812697649002,,0.06276727467775345,0.143049955368042,0.15297088027000427,0.08665462583303452,,0.25930264592170715,0.06810131669044495,,0.09104304760694504,0.11064858734607697,0.05099114030599594,,0.1259569376707077,,0.15315058827400208,0.14513978362083435,0.16307605803012848,0.1263776272535324,0.09335970133543015,0.17213992774486542,0.09749186784029007,0.07280666381120682,0.2499902844429016,,0.3253304362297058,0.20422154664993286,0.26620569825172424,0.11578299850225449,0.13132406771183014,0.17208915948867798,,0.12027139216661453,0.08496907353401184,0.06865013390779495,0.0701020136475563,0.08509368449449539,0.11224395036697388,0.23427845537662506,0.24149172008037567,,0.2162001132965088,0.09505715221166611,0.08207262307405472,0.16733232140541077,0.13653945922851562,0.0687534362077713,0.14697754383087158,0.16900664567947388,0.13831263780593872,0.087655209004879,0.2656845450401306,0.06591744720935822,0.19604000449180603,0.08017130196094513,,0.13270726799964905,0.17066945135593414,0.1953551173210144,0.1775090992450714,0.20661692321300507,0.1672559231519699,0.14520694315433502,0.23368053138256073,0.13538295030593872,0.21588850021362305,0.13713985681533813,0.13380126655101776,0.11630822718143463,,0.0901557058095932,0.10469391942024231,0.08559773862361908,0.20624229311943054,0.10957357287406921,,0.17274975776672363,0.18911564350128174,0.09485878050327301,0.19410757720470428,0.16361694037914276
new_building,0.19992075860500336,0.15417437255382538,0.17199687659740448,0.12023722380399704,0.10883068293333054,0.10916045308113098,0.22573816776275635,0.27898406982421875,0.19912146031856537,0.1769857406616211,0.07326783984899521,0.29649949073791504,0.0697069838643074,0.3215249180793762,,0.2775794267654419,0.08224160969257355,0.23364700376987457,0.2754307985305786,0.12593643367290497,,0.11054463684558868,0.11064858734607697,0.1367500275373459,,0.14988425374031067,0.20813679695129395,0.16579002141952515,0.0935327336192131,0.11005284637212753,0.10694937407970428,,0.09646302461624146,0.15122830867767334,,0.20679117739200592,0.1255294233560562,0.1101895272731781,0.15515358746051788,0.10017404705286026,0.14466752111911774,0.1219509094953537,0.08268047124147415,,0.11830843985080719,0.1869078278541565,0.10831654071807861,0.15808479487895966,0.1932680755853653,,0.1499129682779312,0.10205128788948059,0.2021760791540146,0.21616625785827637,0.09175315499305725,0.23692451417446136,0.3035127818584442,0.1059652715921402,0.06464213132858276,0.16937191784381866,0.20210833847522736,0.18441085517406464,0.10224490612745285,0.2656845450401306,,0.1202555000782013,0.09338142722845078,0.08215704560279846,0.21837717294692993,0.07527471333742142,0.1953551173210144,0.1348506212234497,0.16148290038108826,,0.07831265777349472,0.16196006536483765,0.1801459640264511,0.21588850021362305,0.19871288537979126,0.057618360966444016,0.16396531462669373,0.1918649971485138,0.2478952258825302,0.10434415191411972,0.08559773862361908,0.08027754724025726,0.15941177308559418,0.07386211305856705,0.17274975776672363,0.2346561849117279,0.0935148373246193,0.08526954799890518,0.14286765456199646
urban_green,,0.15417437255382538,,0.1041204035282135,,0.10916045308113098,0.16331729292869568,0.27898406982421875,0.09814601391553879,0.1769857406616211,,0.10760708153247833,0.13083268702030182,0.23417086899280548,,0.14923028647899628,,0.06488039344549179,0.25930264592170715,0.06663394719362259,,0.07016091793775558,0.11064858734607697,0.07603836059570312,,0.1259569376707077,0.15619292855262756,0.08653346449136734,0.14843249320983887,,,,,,,,0.1707349568605423,0.1417165845632553,,0.08714278787374496,0.14511139690876007,,0.08469730615615845,0.06952796876430511,,,0.14032156765460968,0.0701020136475563,0.06343211978673935,,0.14581948518753052,0.09000150114297867,,,,0.07740799337625504,,,0.11919119209051132,0.1736551970243454,0.11120136827230453,0.07796535640954971,0.19674089550971985,0.2656845450401306,,,0.1201101690530777,,0.13043677806854248,0.05771809443831444,0.1953551173210144,0.05350248143076897,0.1045553907752037,,,0.16196006536483765,0.08051943778991699,0.21588850021362305,0.13308416306972504,,,0.1534242182970047,0.05308391898870468,0.15670672059059143,0.08559773862361908,0.07559395581483841,,0.13527074456214905,0.17274975776672363,0.18911564350128174,0.12250850349664688,,0.05189431831240654
urban_environments,0.12560348212718964,0.15417437255382538,0.14253900945186615,0.09988494217395782,0.10270946472883224,0.1250205785036087,0.16314247250556946,0.27898406982421875,0.14476272463798523,0.1769857406616211,0.10518480092287064,0.11377930641174316,0.1587265133857727,0.16012723743915558,0.05625680834054947,0.15297088027000427,0.13676005601882935,,0.25930264592170715,0.06663394719362259,0.1516454964876175,0.22768110036849976,0.1443224549293518,0.29375478625297546,0.13658036291599274,0.1259569376707077,0.06608789414167404,0.12650571763515472,0.08435934036970139,0.09809616953134537,0.20735463500022888,0.1385900378227234,0.17213992774486542,0.16624972224235535,0.09625086188316345,0.07740262895822525,0.1471049189567566,0.1370435208082199,0.2121722251176834,0.07714851200580597,0.07722168415784836,0.15912622213363647,0.0981985330581665,0.1979968100786209,0.2531608045101166,0.08496907353401184,0.13552460074424744,0.1353478580713272,0.10476616770029068,0.09958867728710175,0.1829865425825119,0.15279370546340942,0.11443987488746643,0.07806921005249023,0.05119333788752556,0.09690242260694504,0.08169741928577423,0.24757443368434906,0.23029178380966187,0.17337918281555176,0.1460316926240921,0.12237835675477982,0.13887900114059448,0.2656845450401306,0.09823394566774368,0.16437281668186188,0.17155829071998596,0.128867045044899,0.13043677806854248,0.17066945135593414,0.21828748285770416,0.11971452832221985,0.2150200456380844,0.07430291920900345,0.12760432064533234,0.21209290623664856,0.11175933480262756,0.21588850021362305,0.1538240909576416,0.157078355550766,0.08414477109909058,0.1821526736021042,0.14297756552696228,0.15131685137748718,0.13852405548095703,0.09496651589870453,0.06692562252283096,0.13528040051460266,0.17274975776672363,0.18911564350128174,,0.08140689879655838,0.16629736125469208
designer,0.12560348212718964,0.11652051657438278,0.06596249341964722,,,0.0845266804099083,0.1021345779299736,0.12143844366073608,0.17109420895576477,0.09703633189201355,,0.188567653298378,,,,0.15297088027000427,,,0.061039287596940994,0.13772742450237274,,,,0.1318485587835312,0.12368100881576538,0.24674008786678314,,0.11898905783891678,,0.09809616953134537,,0.09335970133543015,0.17213992774486542,0.17098604142665863,0.06640726327896118,0.07740262895822525,0.056670524179935455,0.144513800740242,0.1748911589384079,0.07714851200580597,0.22132450342178345,,0.06397534906864166,0.1447836011648178,0.06763255596160889,0.15153208374977112,,0.07791157066822052,0.07842537015676498,0.16840273141860962,0.12082173675298691,0.13545706868171692,0.09674519300460815,,0.1289321631193161,0.08207262307405472,0.21429406106472015,,0.05099137872457504,,0.1460316926240921,0.11286357045173645,0.09649161249399185,,0.06591744720935822,0.16437281668186188,0.08785289525985718,0.0993645191192627,0.11577170342206955,0.17066945135593414,0.17032483220100403,0.07194102555513382,0.20661692321300507,0.13239262998104095,0.09138168394565582,0.17469200491905212,0.25527289509773254,0.1453673243522644,0.13713985681533813,0.19577139616012573,0.10214552283287048,0.1369873732328415,0.07245363295078278,0.10469391942024231,,,0.15712885558605194,0.12850558757781982,0.1068078801035881,0.07301943749189377,0.19607354700565338,0.2314876914024353,0.15723270177841187
urban_spaces,0.12560348212718964,0.15417437255382538,0.06596249341964722,0.09988494217395782,0.18392537534236908,0.18506304919719696,0.16622799634933472,0.27898406982421875,0.14295662939548492,0.22438573837280273,0.12290613353252411,0.08406812697649002,0.08619104325771332,,0.09906304627656937,0.15297088027000427,0.08665462583303452,0.0860752984881401,0.25930264592170715,0.06663394719362259,,0.09104304760694504,0.11064858734607697,0.05099114030599594,,0.1259569376707077,,0.11898905783891678,0.14513978362083435,0.09809616953134537,0.2461039423942566,0.09335970133543015,0.17213992774486542,0.10709914565086365,,0.098077192902565,0.23659470677375793,0.08638035506010056,,0.07714851200580597,0.11578299850225449,0.14599072933197021,0.18625590205192566,,0.12477754801511765,0.12392882257699966,,0.0701020136475563,0.1867828667163849,,0.14581948518753052,0.13545706868171692,0.16371005773544312,0.19630520045757294,0.09505715221166611,0.08207262307405472,,0.14926892518997192,0.06464213132858276,0.12360778450965881,0.1460316926240921,,,0.2656845450401306,0.06591744720935822,0.16437281668186188,0.06892615556716919,,0.15091075003147125,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.1676025092601776,0.13380126655101776,0.12771710753440857,,0.22126129269599915,0.10469391942024231,0.08559773862361908,0.09490909427404404,,0.09030083566904068,0.17274975776672363,0.18911564350128174,0.09485878050327301,0.2533614933490753,0.2182990163564682
neighbourhood_building,0.19992075860500336,0.15417437255382538,0.17199687659740448,0.24688951671123505,0.10883068293333054,0.10916045308113098,0.12717539072036743,0.27898406982421875,0.19912146031856537,0.1769857406616211,0.12827034294605255,0.29649949073791504,0.13303376734256744,0.3215249180793762,0.11373098194599152,,0.16631825268268585,0.23364700376987457,0.2754307985305786,0.12593643367290497,0.08537667989730835,,0.11064858734607697,0.23284240067005157,0.20588408410549164,0.17543481290340424,0.20813679695129395,0.15577590465545654,0.14723172783851624,0.18655173480510712,0.0792725682258606,,0.09646302461624146,0.17485608160495758,0.14772474765777588,0.20679117739200592,0.11447641998529434,0.1101895272731781,0.09051254391670227,0.10017404705286026,0.14466752111911774,0.1219509094953537,,0.16869859397411346,0.17462654411792755,0.1869078278541565,0.1269383579492569,0.15808479487895966,0.08957962691783905,0.12435854971408844,0.1499129682779312,0.10205128788948059,0.18718533217906952,0.21616625785827637,0.2100980281829834,0.10589292645454407,0.3035127818584442,0.13459400832653046,0.27119460701942444,0.16937191784381866,0.20210833847522736,0.12549272179603577,0.12623921036720276,0.2656845450401306,0.1805988997220993,0.08071158081293106,0.08600729703903198,0.18315623700618744,0.13043677806854248,0.07527471333742142,0.1953551173210144,0.13478419184684753,0.16148290038108826,0.09575637429952621,0.07831265777349472,0.16196006536483765,0.11037294566631317,0.21588850021362305,0.19871288537979126,0.23762072622776031,0.16396531462669373,0.21285554766654968,0.08637569844722748,0.10434415191411972,0.09697753190994263,0.07559395581483841,0.15941177308559418,,0.17274975776672363,0.2346561849117279,0.06352873891592026,0.2935360372066498,0.24029849469661713
urban_parks,0.12560348212718964,0.15417437255382538,0.06596249341964722,0.09988494217395782,0.1621180772781372,0.10916045308113098,0.16622799634933472,0.27898406982421875,0.12590648233890533,0.22438573837280273,0.19364798069000244,0.08406812697649002,0.15004584193229675,,0.09906304627656937,0.15297088027000427,0.09237916767597198,,0.25930264592170715,0.06663394719362259,0.07813059538602829,0.175568088889122,0.11064858734607697,0.07458376884460449,,0.1259569376707077,,0.11898905783891678,0.14513978362083435,0.09809616953134537,0.08163628727197647,0.1548084169626236,0.17213992774486542,0.06092942878603935,0.06404238939285278,0.07740262895822525,,0.05313267558813095,,0.2061920166015625,0.11578299850225449,0.13132406771183014,,0.07874111831188202,0.05446053668856621,0.08496907353401184,0.14463934302330017,0.0701020136475563,,,0.14581948518753052,0.2008056789636612,,,0.09505715221166611,0.08207262307405472,,,0.06464213132858276,0.06902727484703064,0.1460316926240921,,0.22257795929908752,0.2656845450401306,0.13705869019031525,0.16437281668186188,0.19425398111343384,,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.100972481071949,0.20661692321300507,0.07430291920900345,0.07516834884881973,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.15012012422084808,0.13380126655101776,0.10105471312999725,,0.12403081357479095,0.10469391942024231,0.08559773862361908,0.08998880535364151,,0.09883072227239609,0.17274975776672363,0.18911564350128174,0.09485878050327301,0.13604696094989777,0.16361694037914276
historic_urban,0.12560348212718964,0.15417437255382538,0.06596249341964722,0.12327619642019272,0.1772639900445938,0.10916045308113098,,0.27898406982421875,0.09814601391553879,0.1769857406616211,0.30351677536964417,0.07876759767532349,0.11243700981140137,0.1929522156715393,,0.15297088027000427,0.2219032645225525,0.06510340422391891,0.26658159494400024,0.06663394719362259,0.12905696034431458,0.15811973810195923,0.11064858734607697,0.12056838721036911,0.11274360865354538,0.1259569376707077,0.08402163535356522,0.11898905783891678,0.08435934036970139,0.09809616953134537,0.08490175753831863,0.14828631281852722,0.17213992774486542,0.06294484436511993,0.1098126620054245,0.07740262895822525,,0.10899975895881653,,0.10989166796207428,0.10349879413843155,,0.18048204481601715,,0.1819184422492981,0.08496907353401184,,0.0701020136475563,0.08887112140655518,0.07302407920360565,0.27413350343704224,0.22612743079662323,0.05233437940478325,,0.05119333788752556,0.08207262307405472,,0.20582178235054016,0.06464213132858276,,0.1460316926240921,0.1014636904001236,,0.2656845450401306,0.06591744720935822,0.16437281668186188,0.13262976706027985,,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.07430291920900345,0.09615268558263779,0.17469200491905212,0.11175933480262756,0.21588850021362305,0.13713985681533813,0.15952062606811523,0.1734284609556198,,0.07245363295078278,0.12039783596992493,0.08559773862361908,0.07559395581483841,,0.058035507798194885,0.17274975776672363,0.18911564350128174,,0.23841139674186707,
apartment_design,0.20940838754177094,0.1794944405555725,0.14792585372924805,0.09293606877326965,0.14768217504024506,0.08783374726772308,0.26975786685943604,0.12143844366073608,0.17109420895576477,0.22438573837280273,0.19364798069000244,0.188567653298378,0.1832878440618515,0.08965173363685608,0.1524921953678131,0.15297088027000427,0.09237916767597198,0.15351802110671997,0.1157643124461174,0.09176518023014069,,0.175568088889122,0.054085616022348404,0.11992868036031723,0.12368100881576538,0.24674008786678314,,0.12650571763515472,0.14513978362083435,0.09809616953134537,0.097605399787426,0.1548084169626236,0.17213992774486542,0.17098604142665863,0.12270849198102951,0.13052424788475037,0.09584785997867584,0.144513800740242,0.1748911589384079,0.2061920166015625,0.22132450342178345,0.16395528614521027,,0.1447836011648178,0.06763255596160889,0.11722294986248016,0.19399499893188477,0.0741644948720932,0.07842537015676498,0.16840273141860962,0.14640659093856812,0.2008056789636612,,0.09277952462434769,0.10684820264577866,0.08207262307405472,0.08024437725543976,,0.07368539273738861,0.06902727484703064,0.1460316926240921,0.11286357045173645,0.22257795929908752,0.19309893250465393,0.13705869019031525,0.16437281668186188,0.11621403694152832,0.128867045044899,0.11577170342206955,0.17066945135593414,0.17032483220100403,0.10142695903778076,0.20661692321300507,0.13239262998104095,0.10040724277496338,0.17469200491905212,0.25527289509773254,0.14807990193367004,0.15012012422084808,0.19577139616012573,0.10105471312999725,0.13387037813663483,0.1885993778705597,0.10469391942024231,0.2078174501657486,0.08998880535364151,0.22091612219810486,0.12092581391334534,0.1666286289691925,0.150840625166893,0.19607354700565338,0.2314876914024353,0.16361694037914276
apartment_building,0.19992075860500336,0.1794944405555725,0.17199687659740448,0.12023722380399704,0.14768217504024506,0.10916045308113098,0.26975786685943604,0.27898406982421875,0.19912146031856537,0.22438573837280273,0.19364798069000244,0.29649949073791504,0.1832878440618515,0.3215249180793762,0.1524921953678131,0.06198936328291893,0.09237916767597198,0.23364700376987457,0.2754307985305786,0.12593643367290497,,0.175568088889122,0.11064858734607697,0.1367500275373459,,0.2073652148246765,0.20813679695129395,0.15577590465545654,0.14513978362083435,0.11005284637212753,0.097605399787426,0.1548084169626236,0.10661248117685318,0.15122830867767334,0.12270849198102951,0.20679117739200592,0.11447641998529434,0.1101895272731781,0.12024375796318054,0.2061920166015625,0.14466752111911774,0.16395528614521027,0.1094897910952568,,0.1512608379125595,0.1869078278541565,,0.18568749725818634,0.09570614993572235,0.2464553266763687,0.1499129682779312,0.2008056789636612,0.18718533217906952,0.21616625785827637,0.10684820264577866,0.09517034888267517,0.3035127818584442,0.1059652715921402,0.07368539273738861,0.16937191784381866,0.20210833847522736,0.07436046749353409,0.22257795929908752,0.2656845450401306,0.1411031186580658,0.11673290282487869,0.11621403694152832,0.128867045044899,0.27872154116630554,0.07527471333742142,0.1953551173210144,0.16218294203281403,0.16148290038108826,,0.1734078973531723,0.16196006536483765,0.18463172018527985,0.21588850021362305,0.19871288537979126,0.057618360966444016,0.16396531462669373,0.1918649971485138,0.1885993778705597,0.10434415191411972,0.19363994896411896,0.08998880535364151,0.15941177308559418,0.12092581391334534,0.17274975776672363,0.2346561849117279,0.09485878050327301,0.13604696094989777,0.16361694037914276
apartment_residents,0.12560348212718964,0.1794944405555725,0.14792585372924805,,0.14768217504024506,0.08783374726772308,0.26975786685943604,0.12143844366073608,0.12590648233890533,0.22438573837280273,0.19364798069000244,0.11377930641174316,0.1832878440618515,0.0540955513715744,0.1524921953678131,0.15297088027000427,0.13507896661758423,0.15351802110671997,0.15786537528038025,,0.08195338398218155,0.175568088889122,0.06228681281208992,0.12358375638723373,0.2339397519826889,0.2073652148246765,0.1822822093963623,0.21763454377651215,0.14513978362083435,0.28919899463653564,0.097605399787426,0.1548084169626236,0.1788974404335022,0.1500556617975235,0.16276341676712036,0.10903017967939377,0.17126862704753876,0.216271311044693,0.12024375796318054,0.2061920166015625,0.11877214163541794,0.16395528614521027,,,0.05982091650366783,0.20015959441661835,0.1612318903207779,0.1418714076280594,0.05304723232984543,0.09958867728710175,0.14640659093856812,0.2008056789636612,0.051992446184158325,0.16535256803035736,0.10684820264577866,0.12411587685346603,0.05676181614398956,0.09798915684223175,0.07577144354581833,0.07264889776706696,0.16597090661525726,0.07436046749353409,0.22257795929908752,0.19309893250465393,0.13705869019031525,0.16437281668186188,0.1718577742576599,0.128867045044899,0.24276511371135712,0.17066945135593414,0.1301906704902649,0.14618322253227234,0.20661692321300507,0.07430291920900345,0.07516834884881973,0.17469200491905212,0.18463172018527985,0.164065420627594,0.15012012422084808,0.13380126655101776,0.10105471312999725,0.1354706883430481,0.1885993778705597,0.12016463279724121,0.17018593847751617,0.2321581244468689,0.1450553685426712,0.2087484747171402,0.1666286289691925,0.150840625166893,0.09485878050327301,0.13604696094989777,0.16361694037914276
neighborhood_environment,0.12670418620109558,0.1371435672044754,0.14253900945186615,0.24688951671123505,0.08535945415496826,0.1250205785036087,,0.06867905706167221,0.14476272463798523,0.12503226101398468,0.10518480092287064,0.11377930641174316,0.1587265133857727,0.16012723743915558,0.12494926154613495,0.09975890815258026,0.13676005601882935,0.1559898555278778,0.1157643124461174,,0.1518883854150772,0.22768110036849976,0.1443224549293518,0.12994472682476044,0.19566182792186737,0.2780866026878357,0.09836135804653168,0.12650571763515472,,,0.20735463500022888,0.11306609958410263,0.11812449246644974,0.17485608160495758,0.09625086188316345,0.1544375866651535,0.11880240589380264,0.09669560194015503,0.2121722251176834,,0.13222196698188782,0.15912622213363647,,0.1979968100786209,0.16252824664115906,0.084516242146492,0.1481497436761856,0.10849720239639282,0.13457530736923218,0.09958867728710175,0.1829865425825119,0.15830379724502563,0.11443987488746643,0.06987214833498001,0.07562235742807388,0.09690242260694504,0.15875212848186493,0.24757443368434906,0.23029178380966187,,0.1624872088432312,0.12549272179603577,0.13887900114059448,0.18463779985904694,0.06638676673173904,0.14973565936088562,0.1622610241174698,0.16808627545833588,0.11622486263513565,0.08416777104139328,0.21828748285770416,0.11971452832221985,0.2150200456380844,0.11913098394870758,0.23224729299545288,0.21209290623664856,,0.08538193255662918,0.1538240909576416,,0.11553460359573364,0.1821526736021042,0.06348130851984024,0.15131685137748718,0.13852405548095703,0.22640223801136017,,0.06868331879377365,0.12327587604522705,0.10179078578948975,,0.06623705476522446,0.31128787994384766
neighborhood_appreciation,0.12670418620109558,0.11952362209558487,,0.24688951671123505,0.12763844430446625,0.1325174868106842,0.16622799634933472,,0.13347741961479187,0.22438573837280273,0.05548781901597977,0.08562745153903961,0.13303376734256744,0.0786018893122673,0.12494926154613495,0.20180316269397736,0.08665462583303452,0.1755964308977127,,,0.10211259126663208,0.09104304760694504,0.10247859358787537,0.30972474813461304,0.136642724275589,0.2780866026878357,0.10070408135652542,0.06695254147052765,0.16765694320201874,,0.13081687688827515,0.11306609958410263,0.11812449246644974,0.17485608160495758,,0.1544375866651535,0.11880240589380264,0.11440975964069366,0.06972379982471466,0.14211130142211914,0.13222196698188782,0.13132406771183014,0.1299443244934082,0.16869859397411346,0.16252824664115906,,0.2739279270172119,0.11837834119796753,0.13457530736923218,0.08351363986730576,0.14390204846858978,0.1350487619638443,0.0774715393781662,0.11244596540927887,0.1377081274986267,0.10872664302587509,0.09326551854610443,0.13983556628227234,0.13887682557106018,0.2646498382091522,0.2612658739089966,0.12549272179603577,0.12328341603279114,0.19309893250465393,0.12229413539171219,0.14973565936088562,0.1622610241174698,0.16808627545833588,0.10224369913339615,0.10232566297054291,0.10839620232582092,,,0.17839404940605164,,0.08490177989006042,,0.08538193255662918,0.10236549377441406,0.08534398674964905,0.08948040753602982,0.17278210818767548,0.07377412170171738,0.09467987716197968,0.09697753190994263,0.22640223801136017,0.10452399402856827,0.14055848121643066,0.15389901399612427,0.10885599255561829,0.09485878050327301,0.19235022366046906,0.2599918842315674
residential_neighborhood,0.20758801698684692,0.11952362209558487,0.2008962780237198,0.24688951671123505,0.11111069470643997,0.17403735220432281,0.22025710344314575,0.12143844366073608,0.0970582365989685,0.25152939558029175,,0.10634448379278183,0.13303376734256744,0.11082417517900467,0.16346518695354462,0.15297088027000427,0.13507896661758423,0.15438935160636902,0.15786537528038025,,0.08195338398218155,0.11427857726812363,0.1454138606786728,0.12994472682476044,0.2339397519826889,0.2780866026878357,0.1822822093963623,0.21763454377651215,0.13833048939704895,0.28919899463653564,0.08487437665462494,0.11306609958410263,0.17213992774486542,0.17485608160495758,0.16276341676712036,0.1544375866651535,0.22907967865467072,0.216271311044693,0.18756543099880219,0.11202920973300934,0.13222196698188782,0.11058513820171356,,0.16869859397411346,0.16252824664115906,0.20015959441661835,0.16868269443511963,0.2285577803850174,0.13457530736923218,0.08351363986730576,0.14390204846858978,0.13545706868171692,0.10416673123836517,0.16535256803035736,0.06633446365594864,0.08207262307405472,0.09326551854610443,0.09487853944301605,0.13887682557106018,0.1283518224954605,0.16597090661525726,0.12549272179603577,0.21320000290870667,0.0848907083272934,0.08100605756044388,0.16437281668186188,0.1718577742576599,0.27562215924263,0.20541933178901672,0.17066945135593414,0.08585959672927856,0.20310060679912567,0.20661692321300507,0.11913098394870758,,0.17469200491905212,0.11175933480262756,0.164065420627594,0.18001146614551544,0.13380126655101776,0.09616146981716156,0.17278210818767548,0.16427253186702728,0.12016463279724121,0.09697753190994263,0.2321581244468689,0.1450553685426712,0.2087484747171402,0.21442115306854248,0.10179078578948975,0.1716809868812561,0.09654752910137177,0.2599918842315674
young_urban,0.0847148448228836,0.15417437255382538,,0.09988494217395782,0.10883068293333054,0.10916045308113098,0.15231740474700928,0.27898406982421875,0.19912146031856537,0.1769857406616211,0.08516556024551392,0.29649949073791504,,0.3215249180793762,,0.1848633736371994,0.08011388033628464,,0.25930264592170715,0.11395827680826187,,,0.15234729647636414,,,0.1259569376707077,0.12150494009256363,0.11199753731489182,0.08435934036970139,0.055219512432813644,0.11902584880590439,,0.09646302461624146,0.15122830867767334,,0.0989035964012146,0.10103405267000198,,,0.1512894332408905,0.06690342724323273,0.15012229979038239,0.17574840784072876,0.054585251957178116,0.1000797301530838,,0.12576881051063538,0.07301510125398636,0.1860707849264145,,0.14581948518753052,0.09000150114297867,0.20476222038269043,0.09661182016134262,,0.07740799337625504,,,0.09258408844470978,,0.20210833847522736,,0.10626249015331268,0.2656845450401306,0.11669591069221497,0.2807568609714508,,0.09039691090583801,0.16724812984466553,0.24455854296684265,0.1953551173210144,0.21431875228881836,0.13111084699630737,0.20965996384620667,0.11192308366298676,0.16196006536483765,,0.21588850021362305,0.13308416306972504,,0.189442977309227,,,0.10434415191411972,0.08559773862361908,0.09897150099277496,0.0542481392621994,0.17983727157115936,0.17274975776672363,0.18911564350128174,,,0.084601990878582
urban_form,,0.15417437255382538,0.05396489426493645,0.09988494217395782,0.2438964694738388,0.10916045308113098,,0.27898406982421875,0.16625425219535828,0.1769857406616211,,0.28201183676719666,,,0.10861113667488098,0.13092420995235443,0.08485152572393417,,0.25930264592170715,0.14174501597881317,0.0892409086227417,0.15861265361309052,0.11064858734607697,,,0.1259569376707077,,0.0738045796751976,0.08435934036970139,0.08163919299840927,0.10077051818370819,0.11008916050195694,0.1303659975528717,,,0.09806178510189056,,,,0.08857488632202148,,0.14092174172401428,0.09662820398807526,,,,0.20991505682468414,0.0701020136475563,0.19180430471897125,,0.14581948518753052,0.09000150114297867,0.12533646821975708,0.19858568906784058,0.08010160177946091,0.07740799337625504,,,0.06464213132858276,,0.09525514394044876,,,0.2656845450401306,0.13435056805610657,0.1840725988149643,0.09259539842605591,0.09024076908826828,0.2153633087873459,0.05771809443831444,0.1953551173210144,,,0.1366657167673111,,0.2700665295124054,0.05706967040896416,0.21588850021362305,0.13308416306972504,,,,0.06712960451841354,,0.08559773862361908,0.07904569059610367,,,0.17274975776672363,0.18911564350128174,,,
urban_design,0.12560348212718964,0.15417437255382538,0.12917707860469818,0.09988494217395782,,0.10916045308113098,0.1021345779299736,0.27898406982421875,0.17109420895576477,0.1769857406616211,,0.188567653298378,0.1378600001335144,,0.12697984278202057,0.15297088027000427,,,0.25930264592170715,0.06663394719362259,0.1256180703639984,0.07253232598304749,0.11064858734607697,,0.12368100881576538,0.24674008786678314,,0.11898905783891678,0.08435934036970139,0.09809616953134537,0.22790668904781342,0.09335970133543015,0.17213992774486542,0.17098604142665863,0.06640726327896118,0.07740262895822525,0.056670524179935455,0.18747036159038544,0.1748911589384079,0.14920762181282043,0.22132450342178345,,0.06607230752706528,0.1447836011648178,0.22058437764644623,0.08496907353401184,,0.0741644948720932,0.1393931657075882,0.16840273141860962,0.14581948518753052,0.13545706868171692,,0.09558822959661484,0.05709400027990341,0.08207262307405472,0.08024437725543976,0.05024626478552818,0.09333081543445587,,0.1460316926240921,0.11286357045173645,0.09649161249399185,0.2656845450401306,0.06591744720935822,0.16437281668186188,0.08785289525985718,0.0993645191192627,0.13043677806854248,0.17066945135593414,0.1953551173210144,0.07194102555513382,0.20661692321300507,0.13239262998104095,0.15183690190315247,0.17469200491905212,0.25527289509773254,0.21588850021362305,0.13713985681533813,0.19577139616012573,,0.16694825887680054,0.07245363295078278,0.16135041415691376,0.08559773862361908,0.07559395581483841,0.15712885558605194,0.055856384336948395,0.17274975776672363,0.18911564350128174,0.19607354700565338,0.2314876914024353,0.15723270177841187
