index,environmental_variables,campus_environments,stagnant_air,pollution,environmental_factors,environmental_exposures,environment_assessments,environment_specific,environment_features,environment_characteristics,overall_environmental,urban_vegetation,greenery,environment_airports,view_green,retail_environment,streetscape_greenness,related_air,green_avenues,green_spaces,restorative_environment,road_environment,green_buildings,vegetation_coverage,vegetation,natural_environments,environment,environment_factors,green_infrastructure,physical_environment,environmental_degradation,historic_environments,living_environment,greenery_sky,environment_design,air,green_interventions,green_modern,air_pollution,green_space,green_areas,fresh_air,technological_environmental,ventilation,greenstar,greenspace,natural_environmental,microclimate_environments,environment_physical,environment_swb,pollution_data,green_exposure,humidity,personal_environmental,green_coverage,human_environmental,landscape,greener,environmental_category,landscape_design,work_environment,environmental_aesthetics,environmental,energy,restorative_environments,therapeutic_landscape,green_building,exercise_environment,social_environment,natural_environment,climate,environment_work,greenspaces,natural_green,different_environments,exposure_green,environment_elements,environmental_stressors,human_environment,environment_aspects,campus_environment,sunlight,environment_variables,environment_semi,technologicalenvironmental,microclimate,environment_relates,greenness,home_environment,indoor_environmental,air_quality,impact_green,green_environments
new_building,0.2336470037698745,0.1043441519141197,0.0933814272284507,0.2775794267654419,0.1202555000782013,0.0935148373246193,0.1639653146266937,0.3035127818584442,0.1348506212234497,0.0697069838643074,0.0752747133374214,,0.1100528463721275,0.2346561849117279,0.057618360966444,0.2021083384752273,0.1512283086776733,0.1801459640264511,0.1657900214195251,,0.1594117730855941,0.1869078278541565,0.1719968765974044,0.1987128853797912,0.2081367969512939,0.1551535874605178,0.120237223803997,0.1619600653648376,0.1106485873460769,0.1091604530811309,0.0783126577734947,0.1101895272731781,0.1614829003810882,0.1022449061274528,0.0821570456027984,0.296499490737915,0.1367500275373459,0.1001740470528602,0.0822416096925735,0.3215249180793762,0.1020512878894805,0.0732678398489952,0.1059652715921402,0.1769857406616211,0.1088306829333305,0.0964630246162414,0.0852695479989051,0.1083165407180786,0.2183771729469299,0.1259364336729049,0.2754307985305786,0.215888500213623,0.2021760791540146,0.2161662578582763,0.2478952258825302,0.1693719178438186,,0.1105446368455886,0.2656845450401306,0.0802775472402572,0.1499129682779312,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.073862113058567,0.1727497577667236,0.1999207586050033,0.0826804712414741,0.1932680755853653,0.1219509094953537,,,,0.0935327336192131,0.2369245141744613,,0.1580847948789596,,0.1918649971485138,0.1844108551740646,0.085597738623619,0.1183084398508071,0.1428676545619964,0.1069493740797042,0.0646421313285827,0.1446675211191177,,0.2067911773920059,0.0917531549930572,0.1541743725538253,0.2257381677627563,0.1498842537403106,0.1255294233560562
urban_green,0.0648803934454917,0.1567067205905914,0.1201101690530777,0.1492302864789962,,0.1225085034966468,,,0.0535024814307689,0.1308326870203018,0.0577180944383144,,,0.1891156435012817,,0.1112013682723045,,0.0805194377899169,0.0865334644913673,,,,,0.133084163069725,0.1561929285526275,,0.1041204035282135,0.1619600653648376,0.1106485873460769,0.1091604530811309,,0.1417165845632553,0.1045553907752037,0.1967408955097198,,0.1076070815324783,0.0760383605957031,0.0871427878737449,,0.2341708689928054,0.0900015011429786,,,0.1769857406616211,,,,0.1403215676546096,0.1304367780685424,0.0666339471936225,0.2593026459217071,0.215888500213623,,,0.0530839189887046,0.1736551970243454,,0.0701609179377555,0.2656845450401306,0.0755939558148384,0.1458194851875305,0.1953551173210144,0.0981460139155387,0.2789840698242187,0.135270744562149,0.1727497577667236,,0.0846973061561584,0.0634321197867393,,,,,0.1484324932098388,0.077407993376255,,0.0701020136475563,0.0695279687643051,0.1534242182970047,0.0779653564095497,0.085597738623619,,0.0518943183124065,,0.1191911920905113,0.14511139690876,,,,0.1541743725538253,0.1633172929286956,0.1259569376707077,0.1707349568605423
urban_environments,,0.1513168513774871,0.1715582907199859,0.1529708802700042,0.1643728166818618,,0.0841447710990905,0.0816974192857742,0.1197145283222198,0.1587265133857727,0.1706694513559341,0.1385900378227234,0.0980961695313453,0.1891156435012817,0.157078355550766,0.1460316926240921,0.1662497222423553,0.1117593348026275,0.1265057176351547,0.1365803629159927,0.0669256225228309,0.0849690735340118,0.1425390094518661,0.1538240909576416,0.066087894141674,0.2121722251176834,0.0998849421739578,0.2120929062366485,0.1443224549293518,0.1250205785036087,0.1276043206453323,0.1370435208082199,0.2150200456380844,0.1388790011405944,0.128867045044899,0.1137793064117431,0.2937547862529754,0.0771485120058059,0.1367600560188293,0.1601272374391555,0.1527937054634094,0.1051848009228706,0.247574433684349,0.1769857406616211,0.1027094647288322,0.1721399277448654,0.0814068987965583,0.1355246007442474,0.1304367780685424,0.0666339471936225,0.2593026459217071,0.215888500213623,0.1144398748874664,0.0780692100524902,0.1429775655269622,0.1733791828155517,0.1516454964876175,0.2276811003684997,0.2656845450401306,0.0949665158987045,0.1829865425825119,0.2182874828577041,0.1447627246379852,0.2789840698242187,0.1352804005146026,0.1727497577667236,0.1256034821271896,0.0981985330581665,0.1047661677002906,0.1591262221336364,0.0982339456677436,0.0995886772871017,0.0743029192090034,0.0843593403697013,0.096902422606945,0.0962508618831634,0.1353478580713272,0.1979968100786209,0.1821526736021042,0.1223783567547798,0.138524055480957,0.2531608045101166,0.166297361254692,0.2073546350002288,0.2302917838096618,0.0772216841578483,0.0562568083405494,0.0774026289582252,0.0511933378875255,0.1541743725538253,0.1631424725055694,0.1259569376707077,0.1471049189567566
designer,,0.1046939194202423,0.0878528952598571,0.1529708802700042,0.1643728166818618,0.1960735470056533,0.1021455228328704,0.2142940610647201,0.0719410255551338,,0.1706694513559341,0.0933597013354301,0.0980961695313453,0.0730194374918937,0.1957713961601257,0.1460316926240921,0.1709860414266586,0.2552728950977325,0.1189890578389167,0.1236810088157653,0.1571288555860519,0.1515320837497711,0.0659624934196472,0.1371398568153381,,0.1748911589384079,,0.1746920049190521,,0.0845266804099083,0.0913816839456558,0.144513800740242,0.206616923213005,0.0964916124939918,0.0993645191192627,0.188567653298378,0.1318485587835312,0.0771485120058059,,,0.1354570686817169,,,0.0970363318920135,,0.1721399277448654,0.2314876914024353,,0.1157717034220695,0.1377274245023727,0.0610392875969409,0.1453673243522644,0.0967451930046081,,0.0724536329507827,,,,,,0.1208217367529869,0.170324832201004,0.1710942089557647,0.121438443660736,0.1285055875778198,0.1068078801035881,0.1256034821271896,0.0639753490686416,0.0784253701567649,,0.0659174472093582,0.1684027314186096,0.1323926299810409,,0.0820726230740547,0.0664072632789611,0.0779115706682205,0.1447836011648178,0.1369873732328415,0.1128635704517364,,0.0676325559616088,0.1572327017784118,,0.050991378724575,0.2213245034217834,,0.0774026289582252,0.1289321631193161,0.1165205165743827,0.1021345779299736,0.2467400878667831,0.0566705241799354
urban_spaces,0.0860752984881401,0.1046939194202423,0.0689261555671691,0.1529708802700042,0.1643728166818618,0.094858780503273,0.1277171075344085,,0.0719410255551338,0.0861910432577133,0.1706694513559341,0.0933597013354301,0.0980961695313453,0.1891156435012817,0.1338012665510177,0.1460316926240921,0.1070991456508636,0.1117593348026275,0.1189890578389167,,,0.1239288225769996,0.0659624934196472,0.1676025092601776,,,0.0998849421739578,0.1746920049190521,0.1106485873460769,0.1850630491971969,,0.0863803550601005,0.206616923213005,,,0.08406812697649,0.0509911403059959,0.0771485120058059,0.0866546258330345,,0.1354570686817169,0.1229061335325241,0.1492689251899719,0.2243857383728027,0.183925375342369,0.1721399277448654,0.2533614933490753,,0.1509107500314712,0.0666339471936225,0.2593026459217071,0.215888500213623,0.1637100577354431,0.1963052004575729,0.2212612926959991,0.1236077845096588,,0.091043047606945,0.2656845450401306,0.094909094274044,0.1458194851875305,0.1953551173210144,0.1429566293954849,0.2789840698242187,0.0903008356690406,0.1727497577667236,0.1256034821271896,0.1862559020519256,0.1867828667163849,0.1459907293319702,0.0659174472093582,,0.0743029192090034,0.1451397836208343,0.0820726230740547,,0.0701020136475563,,,,0.085597738623619,0.1247775480151176,0.2182990163564682,0.2461039423942566,0.0646421313285827,0.1157829985022544,0.0990630462765693,0.098077192902565,0.0950571522116661,0.1541743725538253,0.1662279963493347,0.1259569376707077,0.2365947067737579
neighbourhood_building,0.2336470037698745,0.1043441519141197,0.0860072970390319,,0.080711580812931,0.0635287389159202,0.1639653146266937,0.3035127818584442,0.1347841918468475,0.1330337673425674,0.0752747133374214,,0.1865517348051071,0.2346561849117279,0.2376207262277603,0.2021083384752273,0.1748560816049575,0.1103729456663131,0.1557759046554565,0.2058840841054916,0.1594117730855941,0.1869078278541565,0.1719968765974044,0.1987128853797912,0.2081367969512939,0.0905125439167022,0.246889516711235,0.1619600653648376,0.1106485873460769,0.1091604530811309,0.0783126577734947,0.1101895272731781,0.1614829003810882,0.1262392103672027,0.1831562370061874,0.296499490737915,0.2328424006700515,0.1001740470528602,0.1663182526826858,0.3215249180793762,0.1020512878894805,0.1282703429460525,0.1345940083265304,0.1769857406616211,0.1088306829333305,0.0964630246162414,0.2935360372066498,0.1269383579492569,0.1304367780685424,0.1259364336729049,0.2754307985305786,0.215888500213623,0.1871853321790695,0.2161662578582763,0.0863756984472274,0.1693719178438186,0.0853766798973083,,0.2656845450401306,0.0755939558148384,0.1499129682779312,0.1953551173210144,0.1991214603185653,0.2789840698242187,,0.1727497577667236,0.1999207586050033,,0.089579626917839,0.1219509094953537,0.1805988997220993,0.1243585497140884,0.0957563742995262,0.1472317278385162,0.105892926454544,0.1477247476577758,0.1580847948789596,0.1686985939741134,0.2128555476665496,0.1254927217960357,0.0969775319099426,0.1746265441179275,0.2402984946966171,0.0792725682258606,0.2711946070194244,0.1446675211191177,0.1137309819459915,0.2067911773920059,0.2100980281829834,0.1541743725538253,0.1271753907203674,0.1754348129034042,0.1144764199852943
urban_parks,,0.1046939194202423,0.1942539811134338,0.1529708802700042,0.1643728166818618,0.094858780503273,0.1010547131299972,,0.100972481071949,0.1500458419322967,0.1706694513559341,0.1548084169626236,0.0980961695313453,0.1891156435012817,0.1338012665510177,0.1460316926240921,0.0609294287860393,0.1117593348026275,0.1189890578389167,,,0.0849690735340118,0.0659624934196472,0.150120124220848,,,0.0998849421739578,0.1746920049190521,0.1106485873460769,0.1091604530811309,0.0751683488488197,0.0531326755881309,0.206616923213005,0.2225779592990875,,0.08406812697649,0.0745837688446044,0.2061920166015625,0.0923791676759719,,0.2008056789636612,0.1936479806900024,,0.2243857383728027,0.1621180772781372,0.1721399277448654,0.1360469609498977,0.1446393430233001,0.1304367780685424,0.0666339471936225,0.2593026459217071,0.215888500213623,,,0.1240308135747909,0.0690272748470306,0.0781305953860282,0.175568088889122,0.2656845450401306,0.0899888053536415,0.1458194851875305,0.1953551173210144,0.1259064823389053,0.2789840698242187,0.098830722272396,0.1727497577667236,0.1256034821271896,,,0.1313240677118301,0.1370586901903152,,0.0743029192090034,0.1451397836208343,0.0820726230740547,0.0640423893928527,0.0701020136475563,0.078741118311882,,,0.085597738623619,0.0544605366885662,0.1636169403791427,0.0816362872719764,0.0646421313285827,0.1157829985022544,0.0990630462765693,0.0774026289582252,0.0950571522116661,0.1541743725538253,0.1662279963493347,0.1259569376707077,
historic_urban,0.0651034042239189,0.1203978359699249,0.1326297670602798,0.1529708802700042,0.1643728166818618,,0.1734284609556198,,0.0719410255551338,0.1124370098114013,0.1706694513559341,0.1482863128185272,0.0980961695313453,0.1891156435012817,0.1595206260681152,0.1460316926240921,0.0629448443651199,0.1117593348026275,0.1189890578389167,0.1127436086535453,,0.0849690735340118,0.0659624934196472,0.1371398568153381,0.0840216353535652,,0.1232761964201927,0.1746920049190521,0.1106485873460769,0.1091604530811309,0.0961526855826377,0.1089997589588165,0.206616923213005,,,0.0787675976753234,0.1205683872103691,0.1098916679620742,0.2219032645225525,0.1929522156715393,0.2261274307966232,0.3035167753696441,0.2058217823505401,0.1769857406616211,0.1772639900445938,0.1721399277448654,0.238411396741867,,0.1304367780685424,0.0666339471936225,0.2665815949440002,0.215888500213623,0.0523343794047832,,0.0724536329507827,,0.1290569603443145,0.1581197381019592,0.2656845450401306,0.0755939558148384,0.2741335034370422,0.1953551173210144,0.0981460139155387,0.2789840698242187,0.0580355077981948,0.1727497577667236,0.1256034821271896,0.1804820448160171,0.0888711214065551,,0.0659174472093582,0.0730240792036056,0.0743029192090034,0.0843593403697013,0.0820726230740547,0.1098126620054245,0.0701020136475563,,,0.1014636904001236,0.085597738623619,0.1819184422492981,,0.0849017575383186,0.0646421313285827,0.1034987941384315,,0.0774026289582252,0.0511933378875255,0.1541743725538253,,0.1259569376707077,
apartment_design,0.1535180211067199,0.1046939194202423,0.1162140369415283,0.1529708802700042,0.1643728166818618,0.1960735470056533,0.1010547131299972,0.0802443772554397,0.1014269590377807,0.1832878440618515,0.1706694513559341,0.1548084169626236,0.0980961695313453,0.150840625166893,0.1957713961601257,0.1460316926240921,0.1709860414266586,0.2552728950977325,0.1265057176351547,0.1236810088157653,0.2209161221981048,0.1172229498624801,0.147925853729248,0.150120124220848,,0.1748911589384079,0.0929360687732696,0.1746920049190521,0.0540856160223484,0.087833747267723,0.1004072427749633,0.144513800740242,0.206616923213005,0.2225779592990875,0.128867045044899,0.188567653298378,0.1199286803603172,0.2061920166015625,0.0923791676759719,0.089651733636856,0.2008056789636612,0.1936479806900024,,0.2243857383728027,0.147682175040245,0.1721399277448654,0.2314876914024353,0.1939949989318847,0.1157717034220695,0.0917651802301406,0.1157643124461174,0.14807990193367,,0.0927795246243476,0.1885993778705597,0.0690272748470306,,0.175568088889122,0.1930989325046539,0.0899888053536415,0.1464065909385681,0.170324832201004,0.1710942089557647,0.121438443660736,0.1209258139133453,0.1666286289691925,0.2094083875417709,,0.0784253701567649,0.1639552861452102,0.1370586901903152,0.1684027314186096,0.1323926299810409,0.1451397836208343,0.0820726230740547,0.1227084919810295,0.0741644948720932,0.1447836011648178,0.1338703781366348,0.1128635704517364,0.2078174501657486,0.0676325559616088,0.1636169403791427,0.097605399787426,0.0736853927373886,0.2213245034217834,0.1524921953678131,0.1305242478847503,0.1068482026457786,0.1794944405555725,0.269757866859436,0.2467400878667831,0.0958478599786758
apartment_building,0.2336470037698745,0.1043441519141197,0.1162140369415283,0.0619893632829189,0.1167329028248786,0.094858780503273,0.1639653146266937,0.3035127818584442,0.162182942032814,0.1832878440618515,0.0752747133374214,0.1548084169626236,0.1100528463721275,0.2346561849117279,0.057618360966444,0.2021083384752273,0.1512283086776733,0.1846317201852798,0.1557759046554565,,0.1594117730855941,0.1869078278541565,0.1719968765974044,0.1987128853797912,0.2081367969512939,0.1202437579631805,0.120237223803997,0.1619600653648376,0.1106485873460769,0.1091604530811309,0.1734078973531723,0.1101895272731781,0.1614829003810882,0.2225779592990875,0.128867045044899,0.296499490737915,0.1367500275373459,0.2061920166015625,0.0923791676759719,0.3215249180793762,0.2008056789636612,0.1936479806900024,0.1059652715921402,0.2243857383728027,0.147682175040245,0.1066124811768531,0.1360469609498977,,0.2787215411663055,0.1259364336729049,0.2754307985305786,0.215888500213623,0.1871853321790695,0.2161662578582763,0.1885993778705597,0.1693719178438186,,0.175568088889122,0.2656845450401306,0.0899888053536415,0.1499129682779312,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.1209258139133453,0.1727497577667236,0.1999207586050033,0.1094897910952568,0.0957061499357223,0.1639552861452102,0.1411031186580658,0.2464553266763687,,0.1451397836208343,0.0951703488826751,0.1227084919810295,0.1856874972581863,,0.1918649971485138,0.074360467493534,0.1936399489641189,0.1512608379125595,0.1636169403791427,0.097605399787426,0.0736853927373886,0.1446675211191177,0.1524921953678131,0.2067911773920059,0.1068482026457786,0.1794944405555725,0.269757866859436,0.2073652148246765,0.1144764199852943
apartment_residents,0.1535180211067199,0.1201646327972412,0.1718577742576599,0.1529708802700042,0.1643728166818618,0.094858780503273,0.1010547131299972,0.0567618161439895,0.1461832225322723,0.1832878440618515,0.1706694513559341,0.1548084169626236,0.2891989946365356,0.150840625166893,0.1338012665510177,0.1659709066152572,0.1500556617975235,0.1846317201852798,0.2176345437765121,0.2339397519826889,0.1450553685426712,0.2001595944166183,0.147925853729248,0.150120124220848,0.1822822093963623,0.1202437579631805,,0.1746920049190521,0.0622868128120899,0.087833747267723,0.0751683488488197,0.216271311044693,0.206616923213005,0.2225779592990875,0.128867045044899,0.1137793064117431,0.1235837563872337,0.2061920166015625,0.1350789666175842,0.0540955513715744,0.2008056789636612,0.1936479806900024,0.0979891568422317,0.2243857383728027,0.147682175040245,0.1788974404335022,0.1360469609498977,0.1612318903207779,0.2427651137113571,,0.1578653752803802,0.164065420627594,0.0519924461841583,0.1653525680303573,0.1885993778705597,0.0726488977670669,0.0819533839821815,0.175568088889122,0.1930989325046539,0.2321581244468689,0.1464065909385681,0.1301906704902649,0.1259064823389053,0.121438443660736,0.2087484747171402,0.1666286289691925,0.1256034821271896,,0.0530472323298454,0.1639552861452102,0.1370586901903152,0.0995886772871017,0.0743029192090034,0.1451397836208343,0.124115876853466,0.1627634167671203,0.1418714076280594,,0.1354706883430481,0.074360467493534,0.1701859384775161,0.0598209165036678,0.1636169403791427,0.097605399787426,0.0757714435458183,0.1187721416354179,0.1524921953678131,0.1090301796793937,0.1068482026457786,0.1794944405555725,0.269757866859436,0.2073652148246765,0.1712686270475387
neighborhood_environment,0.1559898555278778,0.1513168513774871,0.1622610241174698,0.0997589081525802,0.1497356593608856,,0.1155346035957336,0.1587521284818649,0.1197145283222198,0.1587265133857727,0.0841677710413932,0.1130660995841026,,0.1017907857894897,,0.1624872088432312,0.1748560816049575,,0.1265057176351547,0.1956618279218673,,0.084516242146492,0.1425390094518661,0.1538240909576416,0.0983613580465316,0.2121722251176834,0.246889516711235,0.2120929062366485,0.1443224549293518,0.1250205785036087,0.2322472929954528,0.096695601940155,0.2150200456380844,0.1388790011405944,0.1680862754583358,0.1137793064117431,0.1299447268247604,,0.1367600560188293,0.1601272374391555,0.1583037972450256,0.1051848009228706,0.247574433684349,0.1250322610139846,0.0853594541549682,0.1181244924664497,0.0662370547652244,0.1481497436761856,0.1162248626351356,,0.1157643124461174,0.0853819325566291,0.1144398748874664,0.06987214833498,0.0634813085198402,,0.1518883854150772,0.2276811003684997,0.1846377998590469,0.2264022380113601,0.1829865425825119,0.2182874828577041,0.1447627246379852,0.0686790570616722,0.0686833187937736,0.123275876045227,0.1267041862010955,,0.1345753073692321,0.1591262221336364,0.066386766731739,0.0995886772871017,0.1191309839487075,,0.096902422606945,0.0962508618831634,0.1084972023963928,0.1979968100786209,0.1821526736021042,0.1254927217960357,0.138524055480957,0.162528246641159,0.3112878799438476,0.2073546350002288,0.2302917838096618,0.1322219669818878,0.1249492615461349,0.1544375866651535,0.0756223574280738,0.1371435672044754,,0.2780866026878357,0.1188024058938026
neighborhood_appreciation,0.1755964308977127,0.0946798771619796,0.1622610241174698,0.2018031626939773,0.1497356593608856,0.094858780503273,0.0894804075360298,0.0932655185461044,,0.1330337673425674,0.1023256629705429,0.1130660995841026,,0.1088559925556182,0.085343986749649,0.2612658739089966,0.1748560816049575,,0.0669525414705276,0.136642724275589,0.1045239940285682,,,0.102365493774414,0.1007040813565254,0.0697237998247146,0.246889516711235,0.0849017798900604,0.1024785935878753,0.1325174868106842,,0.1144097596406936,,0.1232834160327911,0.1680862754583358,0.0856274515390396,0.309724748134613,0.1421113014221191,0.0866546258330345,0.0786018893122673,0.1350487619638443,0.0554878190159797,0.1398355662822723,0.2243857383728027,0.1276384443044662,0.1181244924664497,0.192350223660469,0.2739279270172119,0.1022436991333961,,,0.0853819325566291,0.0774715393781662,0.1124459654092788,0.0737741217017173,0.2646498382091522,0.102112591266632,0.091043047606945,0.1930989325046539,0.2264022380113601,0.1439020484685897,0.1083962023258209,0.1334774196147918,,0.1405584812164306,0.1538990139961242,0.1267041862010955,0.1299443244934082,0.1345753073692321,0.1313240677118301,0.1222941353917121,0.0835136398673057,0.1783940494060516,0.1676569432020187,0.108726643025875,,0.1183783411979675,0.1686985939741134,0.1727821081876754,0.1254927217960357,0.0969775319099426,0.162528246641159,0.2599918842315674,0.1308168768882751,0.1388768255710601,0.1322219669818878,0.1249492615461349,0.1544375866651535,0.1377081274986267,0.1195236220955848,0.1662279963493347,0.2780866026878357,0.1188024058938026
residential_neighborhood,0.154389351606369,0.1201646327972412,0.1718577742576599,0.1529708802700042,0.1643728166818618,0.1716809868812561,0.0961614698171615,0.0932655185461044,0.2031006067991256,0.1330337673425674,0.1706694513559341,0.1130660995841026,0.2891989946365356,0.1017907857894897,0.1338012665510177,0.1659709066152572,0.1748560816049575,0.1117593348026275,0.2176345437765121,0.2339397519826889,0.1450553685426712,0.2001595944166183,0.2008962780237198,0.1800114661455154,0.1822822093963623,0.1875654309988021,0.246889516711235,0.1746920049190521,0.1454138606786728,0.1740373522043228,,0.216271311044693,0.206616923213005,0.2132000029087066,0.27562215924263,0.1063444837927818,0.1299447268247604,0.1120292097330093,0.1350789666175842,0.1108241751790046,0.1354570686817169,,0.094878539443016,0.2515293955802917,0.1111106947064399,0.1721399277448654,0.0965475291013717,0.1686826944351196,0.2054193317890167,,0.1578653752803802,0.164065420627594,0.1041667312383651,0.1653525680303573,0.1642725318670272,0.1283518224954605,0.0819533839821815,0.1142785772681236,0.0848907083272934,0.2321581244468689,0.1439020484685897,0.0858595967292785,0.0970582365989685,0.121438443660736,0.2087484747171402,0.2144211530685424,0.2075880169868469,,0.1345753073692321,0.1105851382017135,0.0810060575604438,0.0835136398673057,0.1191309839487075,0.1383304893970489,0.0820726230740547,0.1627634167671203,0.2285577803850174,0.1686985939741134,0.1727821081876754,0.1254927217960357,0.0969775319099426,0.162528246641159,0.2599918842315674,0.0848743766546249,0.1388768255710601,0.1322219669818878,0.1634651869535446,0.1544375866651535,0.0663344636559486,0.1195236220955848,0.2202571034431457,0.2780866026878357,0.2290796786546707
young_urban,,0.1043441519141197,,0.1848633736371994,0.2807568609714508,,0.189442977309227,,0.2143187522888183,,0.2445585429668426,,0.0552195124328136,0.1891156435012817,,0.2021083384752273,0.1512283086776733,,0.1119975373148918,,0.0542481392621994,,,0.133084163069725,0.1215049400925636,,0.0998849421739578,0.1619600653648376,0.1523472964763641,0.1091604530811309,0.1119230836629867,,0.1311108469963073,0.1062624901533126,0.090396910905838,0.296499490737915,,0.1512894332408905,0.0801138803362846,0.3215249180793762,0.0900015011429786,0.0851655602455139,,0.1769857406616211,0.1088306829333305,0.0964630246162414,,0.1257688105106353,0.1672481298446655,0.1139582768082618,0.2593026459217071,0.215888500213623,0.2047622203826904,0.0966118201613426,,,,,0.2656845450401306,0.0989715009927749,0.1458194851875305,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.1798372715711593,0.1727497577667236,0.0847148448228836,0.1757484078407287,0.1860707849264145,0.1501222997903823,0.1166959106922149,,0.2096599638462066,0.0843593403697013,0.077407993376255,,0.0730151012539863,0.0545852519571781,,,0.085597738623619,0.1000797301530838,0.084601990878582,0.1190258488059043,0.0925840884447097,0.0669034272432327,,0.0989035964012146,,0.1541743725538253,0.1523174047470092,0.1259569376707077,0.1010340526700019
urban_form,,,0.0925953984260559,0.1309242099523544,0.1840725988149643,,,,,,0.0577180944383144,0.1100891605019569,0.0816391929984092,0.1891156435012817,,0.0952551439404487,,0.0570696704089641,0.0738045796751976,,,,0.0539648942649364,0.133084163069725,,,0.0998849421739578,0.2700665295124054,0.1106485873460769,0.1091604530811309,,,,,0.0902407690882682,0.2820118367671966,,0.0885748863220214,0.0848515257239341,,0.0900015011429786,,,0.1769857406616211,0.2438964694738388,0.1303659975528717,,0.2099150568246841,0.2153633087873459,0.1417450159788131,0.2593026459217071,0.215888500213623,0.125336468219757,0.1985856890678405,0.0671296045184135,,0.0892409086227417,0.1586126536130905,0.2656845450401306,0.0790456905961036,0.1458194851875305,0.1953551173210144,0.1662542521953582,0.2789840698242187,,0.1727497577667236,,0.0966282039880752,0.1918043047189712,0.1409217417240142,0.1343505680561065,,0.1366657167673111,0.0843593403697013,0.077407993376255,,0.0701020136475563,,,,0.085597738623619,,,0.1007705181837081,0.0646421313285827,,0.1086111366748809,0.0980617851018905,0.0801016017794609,0.1541743725538253,,0.1259569376707077,
urban_design,,0.1613504141569137,0.0878528952598571,0.1529708802700042,0.1643728166818618,0.1960735470056533,,0.0802443772554397,0.0719410255551338,0.1378600001335144,0.1706694513559341,0.0933597013354301,0.0980961695313453,0.1891156435012817,0.1957713961601257,0.1460316926240921,0.1709860414266586,0.2552728950977325,0.1189890578389167,0.1236810088157653,0.1571288555860519,0.0849690735340118,0.1291770786046981,0.1371398568153381,,0.1748911589384079,0.0998849421739578,0.1746920049190521,0.1106485873460769,0.1091604530811309,0.1518369019031524,0.1874703615903854,0.206616923213005,0.0964916124939918,0.0993645191192627,0.188567653298378,,0.1492076218128204,,,0.1354570686817169,,0.0502462647855281,0.1769857406616211,,0.1721399277448654,0.2314876914024353,,0.1304367780685424,0.0666339471936225,0.2593026459217071,0.215888500213623,,0.0955882295966148,0.0724536329507827,,0.1256180703639984,0.0725323259830474,0.2656845450401306,0.0755939558148384,0.1458194851875305,0.1953551173210144,0.1710942089557647,0.2789840698242187,0.0558563843369483,0.1727497577667236,0.1256034821271896,0.0660723075270652,0.1393931657075882,,0.0659174472093582,0.1684027314186096,0.1323926299810409,0.0843593403697013,0.0820726230740547,0.0664072632789611,0.0741644948720932,0.1447836011648178,0.1669482588768005,0.1128635704517364,0.085597738623619,0.2205843776464462,0.1572327017784118,0.2279066890478134,0.0933308154344558,0.2213245034217834,0.1269798427820205,0.0774026289582252,0.0570940002799034,0.1541743725538253,0.1021345779299736,0.2467400878667831,0.0566705241799354
housing_development,0.0780091434717178,0.1489821076393127,0.0689261555671691,0.1529708802700042,0.1719754487276077,0.1075770631432533,0.1283301264047622,0.0844711586833,0.0957070514559745,0.1587265133857727,0.1706694513559341,0.0933597013354301,0.1233710497617721,0.1891156435012817,0.1338012665510177,0.2021083384752273,0.1512283086776733,0.1117593348026275,0.1265057176351547,,0.1319463551044464,0.0849690735340118,0.2813555300235748,0.1371398568153381,0.1456744074821472,0.1405935734510421,0.0998849421739578,0.1746920049190521,0.1106485873460769,0.1235348582267761,,,0.206616923213005,0.1388790011405944,0.128867045044899,0.296499490737915,0.1624765694141388,0.1012931615114212,0.1426531076431274,0.3215249180793762,0.2204629778861999,0.1051848009228706,0.1595585942268371,0.2428614348173141,0.1088306829333305,0.1721399277448654,0.1421806514263153,0.0832313597202301,0.1572985053062439,0.1189012229442596,0.2593026459217071,0.215888500213623,0.0598012022674083,0.1594491004943847,0.0724536329507827,0.1346722543239593,0.1804787814617157,0.091043047606945,0.2656845450401306,0.2191078215837478,0.1458194851875305,0.1953551173210144,0.1991214603185653,0.2789840698242187,0.1444376856088638,0.1727497577667236,0.1256034821271896,0.0874993652105331,0.073901779949665,0.1701456010341644,0.1814294904470443,0.1163790598511695,0.0743029192090034,0.1451397836208343,0.0820726230740547,0.0962508618831634,0.1728915423154831,0.107399433851242,0.1846858263015747,0.1647570729255676,0.0857829451560974,0.1869789659976959,0.1636169403791427,,0.0832929089665412,0.1157829985022544,0.1176807656884193,0.0876952484250068,0.0950571522116661,0.1541743725538253,0.1806839406490326,0.1259569376707077,0.1267542093992233
